participant_id,distribution_type,distribution_name,engagement_id,engagement_started_PDT,engagement_completed_PDT,engagement_participation_status,BrokerPanelId,Q1_province,Q1a_urban_rural,Q2_canadian_tenure,Q3_generation,Q4_identity_top3_1,Q4_identity_top3_2,Q4_identity_top3_3,Q4_identity_top3_4,Q4_identity_top3_5,Q4_identity_top3_6,Q4_identity_top3_7,Q4_identity_top3_8,Q4_Other,Q4_Other_sentiment,Q4_Other_sentiment_percentage,Q5_identity_connection,Q5b_identity_connection_why,Q5b_Video_transcription,Q5b_Video_sentiment,Q5b_Video_sentiment_percentage,Q5b_Text,Q5b_Text_sentiment,Q5b_Text_sentiment_percentage,Q6_oneword,Q6_Video_transcription,Q6_Video_sentiment,Q6_Video_sentiment_percentage,Q6_Text,Q6_Text_sentiment,Q6_Text_sentiment_percentage,Q7_values_1,Q7_values_2,Q7_values_3,Q7_values_4,Q7_values_5,Q7_values_6,Q7_values_7,Q7_values_8,Q7_Other,Q7_Other_sentiment,Q7_Other_sentiment_percentage,Q8_onesentance,Q8_Video_transcription,Q8_Video_sentiment,Q8_Video_sentiment_percentage,Q8_Text,Q8_Text_sentiment,Q8_Text_sentiment_percentage,Q9_divisions_1,Q9_divisions_2,Q9_divisions_3,Q9_divisions_4,Q9_divisions_5,Q9_divisions_6,Q9_divisions_7,Q9_divisions_other,Q9_divisions_other_sentiment,Q9_divisions_other_sentiment_percentage,Q10_Connection_building_1,Q10_Connection_building_2,Q10_Connection_building_3,Q10_Connection_building_4,Q10_Connection_building_5,Q10_Connection_building_6,Q10_Connection_building_7,Q10_Other,Q10_Other_sentiment,Q10_Other_sentiment_percentage,Q11_cover_tailgate,Q11_video_transcription,Q11_video_sentiment,Q11_video_sentiment_percentage,Q11_Text,Q11_Text_sentiment,Q11_Text_sentiment_percentage,Q12_Future_hope,Q12_Future_hope_sentiment,Q12_Future_hope_sentiment_percentage,Q13_Future_fear,Q13_Future_fear_sentiment,Q13_Future_fear_sentiment_percentage,Q14_video_consent
f1557899-19d0-4f92-a644-d1dff1a800e3,Link,ARF,75defeb0-f951-4cc9-9890-9754c7236ccc,2025-05-05 13:33:17,2025-05-05 13:44:38,Completed,581366,Ontario,"Rural (small town, village, or countryside)",20+ years,Gen X (born ~1965–1980),,,,,Work and creative contributions,,,,,,,Very connected,I'll type my answer instead📱,,,,Well born in England 1 year old came to Canada served in Canadian Forces 17 years. I am Canadian but have British values support the Royal Family.,POSITIVE,0.5839880109,I'll type my answer instead📱,,,,"The word Canadian when I grew up does not reflect how Canada is now. Old polite sorry excuse me and respect. Do not reflect the new Canadians. 
",MIXED,0.4380598664,,Freedom and autonomy,,,,,,,,,,I'll type my answer instead📱,,,,"Be more patriotic and embrace Canadian values and living.
 ",POSITIVE,0.9381597638,,Political polarization,,,,,,,,,,,,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,A Country built by immigrants and respecting Canadian values leaving home country problems behind them in the old world.,POSITIVE,0.6442491412,Cope,NEUTRAL,0.9994828701,Deteriorate,NEGATIVE,0.9284580946,
c3a87c1d-e588-4449-9840-5a1e4d8f3965,Link,ARF,dcd64120-5f76-4fac-896d-6c3830ade576,2025-05-05 13:33:38,2025-05-05 13:39:27,Completed,583607,Ontario,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),Heritage and ancestral connections,,,,Work and creative contributions,Belief systems and core values,,,,,,Somewhat connected,I'll type my answer instead📱,,,,I’m 1st generation Canadian on both sides,NEUTRAL,0.7403257489,I'll type my answer instead📱,,,,Kind,NEUTRAL,0.9923071265,,,,Indigenous reconciliation and rights,Environmental regeneration,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,United under a vision of social kindness and fairness. Hardworking and creating opportunities for youth. Predicable and rational,POSITIVE,0.9656246305,,Political polarization,,,,,,,,,,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,"A mosaic of people, united in vision ",NEUTRAL,0.5016830564,That our economy is strengthened and the political extremism goes away.,POSITIVE,0.4383566678,Extremism,NEGATIVE,0.5414031744,
c38cf7e5-8834-4af4-90a7-323563442187,Link,ARF,9f85cb5d-93a9-489d-8c58-34b2f6eeb67e,2025-05-05 13:34:01,2025-05-05 13:40:20,Completed,397037,British Columbia,"Rural (small town, village, or countryside)",All my life,Boomer (born ~1946–1964),,,Regional landscape and place,,,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,Great pride in my country both the people and the countryside.,POSITIVE,0.9986427426,I'll type my answer instead📱,,,,Compassion,NEUTRAL,0.839553237,Equitable systems,,Embracing pluralism,,,,Community care networks,,,,,I'll type my answer instead📱,,,,Treatment for mental health and addiction,NEUTRAL,0.8654894829,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Not sure what you are asking,NEUTRAL,0.5514101982,Peace and prosperity,POSITIVE,0.9729850292,Political violence,NEGATIVE,0.7585256696,
75db7468-08dc-4f5c-acd6-d32635eff5fc,Link,ARF,3ce2f976-c714-4803-843a-eadf5839ba41,2025-05-05 13:34:11,2025-05-05 13:39:39,Completed,489072,Alberta,Suburban (residential area near a city),All my life,Millennial (born ~1981–1996),,,,,Work and creative contributions,Belief systems and core values,Personal passions and curiosities,,,,,Not very connected,I'll type my answer instead📱,,,,With the corruption and deceit of our federal government as well as the poor attitude the east has with western Canada I feel distant,NEGATIVE,0.9782022834,I'll type my answer instead📱,,,,Hockey,NEUTRAL,0.9963566065,Equitable systems,Freedom and autonomy,,,,,,Other,Religious freedoms,NEUTRAL,0.9059138298,I'll type my answer instead📱,,,,If we voted in a conservative government and we backtracked on all the globalization ideologies,NEUTRAL,0.6007015705,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,"A rich prosperous natural resource wealthy country with the possibility of becoming a global leader, hindered only by politicians and environmentalists ",POSITIVE,0.3979698122,Change,NEUTRAL,0.9566780925,Stagnation,NEUTRAL,0.8081744909,
65cf2b2a-9ab0-4eff-b4d2-8e3e1abdab84,Link,ARF,9771f7e3-c466-4019-a667-4001b86d42a5,2025-05-05 13:34:33,2025-05-05 14:14:24,Completed,527940,Nova Scotia,Suburban (residential area near a city),20+ years,Boomer (born ~1946–1964),,,,Community relationships and networks,Work and creative contributions,Belief systems and core values,,,,,,Somewhat connected,I'll type my answer instead📱,,,,"I'm English and moved to Canada in 66, consider myself British/Canadian.
Served in RCN 30 plus years.",NEUTRAL,0.9751944542,I'll type my answer instead📱,,,,Free!,NEUTRAL,0.5110242367,,Freedom and autonomy,,Indigenous reconciliation and rights,,,Community care networks,,,,,I'll type my answer instead📱,,,,Eliminate Homelessness,NEUTRAL,0.8671844602,,,Urban/rural disconnection,,Economic inequality,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,We owe the indigenous land owners,NEUTRAL,0.5327134728,Unity,NEUTRAL,0.9980376363,Loss of Sovereignty,NEGATIVE,0.8101391792,
a38b5cd2-6bd5-4667-ad50-795f7dca1345,Link,ARF,630586b5-4771-4a85-ace0-642966d9c85b,2025-05-05 13:34:50,2025-05-05 13:44:42,Completed,248060,Ontario,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),Heritage and ancestral connections,,,,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,I was born here and lived here my whole life. Two generations participated in the world wars.,NEUTRAL,0.5076814294,I'll type my answer instead📱,,,,Peaceful,POSITIVE,0.9620275497,Equitable systems,Freedom and autonomy,,,,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,Increased our military,NEGATIVE,0.4375754297,,,Urban/rural disconnection,,Economic inequality,,,,,,,,,Educational transformation,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,The disastrous J.Trudeau years.,NEGATIVE,0.9788529277,sustainability,NEUTRAL,0.9007490873,bankrupt,NEGATIVE,0.9898788929,
1a8488e9-65c7-4cbe-b840-7254bd1b9dad,Link,ARF,064f6122-5910-4d12-a77b-43ddca7af7b4,2025-05-05 13:35:19,2025-05-05 13:47:43,Completed,395365,Ontario,Suburban (residential area near a city),20+ years,Millennial (born ~1981–1996),Heritage and ancestral connections,,,,Work and creative contributions,Belief systems and core values,,,,,,Somewhat connected,I'll type my answer instead📱,,,,"Living in Canada for more than 20 years 
",NEUTRAL,0.9647427201,I'll type my answer instead📱,,,,politeness,NEUTRAL,0.5154368877,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,Poverty alleviation,NEGATIVE,0.8562219143,,,,,Economic inequality,Cultural misunderstanding,,,,,,,Cultural celebration and exchange,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,United together,NEUTRAL,0.6360769272,Vibrance,NEUTRAL,0.9965399504,Turmoil,NEUTRAL,0.9906669259,
f3684080-50a1-40bd-9f8b-41e9d6a73573,Link,ARF,45fb1e42-7200-407d-a2e1-becba19ad213,2025-05-05 13:35:49,2025-05-05 13:45:37,Completed,448889,Ontario,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),,,,,Work and creative contributions,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,Been here all my life worked in one place for over 30 years. All my friends and family are here. Seen all the national professional hockey tournaments that took place with Canada in them.,POSITIVE,0.8764463067,I'll type my answer instead📱,,,,Gordie,NEUTRAL,0.9998010993,Equitable systems,Freedom and autonomy,,,Environmental regeneration,,,,,,,I'll type my answer instead📱,,,,Get rid of the liberal party of Canada!,NEGATIVE,0.7586981654,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,I don’t know.,NEUTRAL,0.9767972827,For my children and grandchildren children to live in peaceful times and live to the best of there means.,POSITIVE,0.9654111266,Separation,NEUTRAL,0.9575356841,
67f11efa-aaec-46e0-b018-3c1915fe7962,Link,ARF,64387af0-ba9b-40c6-84b7-8e8882e3178f,2025-05-05 13:35:54,2025-05-05 13:43:57,Completed,204456,Ontario,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),Heritage and ancestral connections,,,Community relationships and networks,,,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,Born here and raised my family here and the country is a beautiful place to live a free and proud!,POSITIVE,0.9919575453,I'll type my answer instead📱,,,,Freedom,NEUTRAL,0.6831740141,,Freedom and autonomy,,,Environmental regeneration,,Community care networks,,,,,I'll type my answer instead📱,,,,Not to have become the 51st state and survived even better.,POSITIVE,0.4742248654,,Political polarization,,,,Cultural misunderstanding,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,The best a country could do…..,POSITIVE,0.6798137426,Happiness,POSITIVE,0.9360250831,American,NEUTRAL,0.8772569299,
624ce2d3-5613-43ac-a855-1d15c47a1b95,Link,ARF,724b4a5e-6eb7-4196-9b72-5487f2e76472,2025-05-05 13:36:00,2025-05-05 13:49:58,Completed,572967,Ontario,Urban (big city or downtown area),All my life,Gen X (born ~1965–1980),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,"As a second generation Canadian against the backdrop of so many newcomers, I feel Canada is losing its identity in place of the cultures brought by newcomers.  While I enjoy many of these new cultures, I feel like there is very little requirement for newcomers to adopt Canadian culture.",MIXED,0.8575348854,I'll type my answer instead📱,,,,Friendly,NEUTRAL,0.6383116841,,,,,,,Community care networks,,,,,I'll type my answer instead📱,,,,Bring back economic strength and unity among people.,POSITIVE,0.9513341784,,Political polarization,,,,,Other,"I am concerned that so many have made receipt of social assistance a way of life, rather than temporary support.",NEGATIVE,0.7457002997,,Collaborative community projects,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Currently... Not the land if opportunity,NEUTRAL,0.5174630284,Law abiding,NEUTRAL,0.7081022263,Collapse,NEUTRAL,0.6445599198,
f60b466f-5c66-4892-9bb7-d8a76e8b19a1,Link,ARF,22045c0d-ee2b-4cdf-9126-82c0952925e4,2025-05-05 13:36:54,2025-05-05 13:53:00,Completed,382403,Alberta,Urban (big city or downtown area),All my life,Gen X (born ~1965–1980),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Not at all connected,I'll type my answer instead📱,,,,This so called country is a joke. We in the west have been abused far too long and if anybody asks me what I identify as. I ell them I'm an Albertan!,NEGATIVE,0.931679666,I'll type my answer instead📱,,,,"under performing, socialist state bordering on communism. Wasted opportunity to be a world power.",NEGATIVE,0.8589819074,,,,,,,,Other,"Canada isn't going to have a future because of the woke climate change religion zealots that always make their way to our leadership and screw everything up. 
whereas if hard work, honest representation, less taxes, less theft of tax payers money by the politicians and going back to the core values that our forefathers brought with them and established this land with. Then, maybe, just maybe we can realign the country to be great.  But it won't happen due to the Laurentians out East controlling the narrative to suit them and only them.",MIXED,0.6175374985,I'll type my answer instead📱,,,,Nothing it can do to be considered a surprise in the best way. Confederation is a abject failure and best case scenario is the West separates and forms our own prosperous country.,MIXED,0.5143978596,Resource and regional tensions,Political polarization,,,,,,,,,,,,,,,Other,"none of your choices can make a difference. they are all guiding the answers to what you want to hear.  
hear this. the separation of the west is the only viable option now. the rest of Canada can go wither and starve like the third world they keep bringing in.",NEGATIVE,0.5992061496,I'll type my answer instead📱,,,,The Laurentians in the east destroyed a promising land. Missed opportunity to be a major league world player that doesn't even know it.,NEGATIVE,0.9416900873,Separation,NEUTRAL,0.9575356841,communism.,NEUTRAL,0.8988788724,
c080d368-da29-4383-af3e-ce074dc57556,Link,ARF,b50b2d11-9085-4f3d-b5b2-e932e42fe52a,2025-05-05 13:37:08,2025-05-05 13:41:59,Completed,316774,Quebec,Urban (big city or downtown area),All my life,Boomer (born ~1946–1964),,,Regional landscape and place,,,Belief systems and core values,,,,,,A little connected,I'll type my answer instead📱,,,,Live in Quebec and do not speak French,NEUTRAL,0.5611208677,I'll type my answer instead📱,,,,Melting pot,NEGATIVE,0.5971570611,,Freedom and autonomy,,Indigenous reconciliation and rights,,,,,,,,I'll type my answer instead📱,,,,Still a great country,POSITIVE,0.9685462117,,Political polarization,,,Economic inequality,,,,,,,Collaborative community projects,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,A country of many origin,NEUTRAL,0.9519037604,Togetherness,NEUTRAL,0.7931742668,Trump,NEUTRAL,0.9979364872,
feb5c853-0589-46fd-a13c-fafc143f1608,Link,ARF,6b81d41b-aa9d-4dd4-9b42-0154ea1fbe41,2025-05-05 13:37:36,2025-05-05 13:43:13,Completed,542422,Ontario,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),Heritage and ancestral connections,Cultural and linguistic frameworks,,,,,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,I am just Canadian. I’m polite and was born here. Not too much to say really.,POSITIVE,0.56098634,I'll type my answer instead📱,,,,Pride,NEUTRAL,0.9814878702,Equitable systems,Freedom and autonomy,,,,,,Other,Not allowing other cultures to change who we are. Aka not allowing sharia law etc.,NEUTRAL,0.4473618865,I'll type my answer instead📱,,,,Stopped mass immigration without proper process,NEGATIVE,0.9425732493,,Political polarization,,,,Cultural misunderstanding,,,,,Honest dialogue and listening,,,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,I’m not sure,NEUTRAL,0.9451799393,Preservation,NEUTRAL,0.8068392873,Americanism,NEUTRAL,0.8890559077,
e504bcef-3fc1-4a39-9b45-faaaf2d708ed,Link,ARF,cb0e68a4-f4a3-4867-a57b-6ec95f97784d,2025-05-05 13:38:14,2025-05-05 13:44:08,Completed,555358,Ontario,Suburban (residential area near a city),All my life,Gen X (born ~1965–1980),,,,,,Belief systems and core values,,,,,,Somewhat connected,I'll type my answer instead📱,,,,I feel like it is changing and not sure what it is anymore,POSITIVE,0.3817218542,I'll type my answer instead📱,,,,Nice,POSITIVE,0.9988934398,,Freedom and autonomy,,,,,,,,,,I'll type my answer instead📱,,,,"It would give us lots of freedoms to choose our own medical decisions. It would curb immigration, especially non vetted.",POSITIVE,0.7720401883,,,,,,Cultural misunderstanding,,,,,,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,Truly free,POSITIVE,0.9864487052,Freedom,NEUTRAL,0.6831740141,Islam,NEUTRAL,0.997415781,
f3c8d072-0770-476d-91b9-5c4c4060d086,Link,ARF,474d90f9-36fe-4ae2-a4fe-0b74ee9dc0b6,2025-05-05 13:38:19,2025-05-05 13:44:06,Completed,389379,Alberta,Urban (big city or downtown area),All my life,Boomer (born ~1946–1964),,Cultural and linguistic frameworks,,Community relationships and networks,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,BORN AND RAISED AS A PROUD CANADIAN,NEUTRAL,0.4923635125,I'll type my answer instead📱,,,,Free,POSITIVE,0.5138632655,Equitable systems,,,Indigenous reconciliation and rights,,,Community care networks,,,,,I'll type my answer instead📱,,,,Gotten rid of oppressive governments like the UCP,NEGATIVE,0.674313724,,Political polarization,,,,,,,,,,,,Educational transformation,Indigenous-led reconciliation,,,,,,I'll type my answer instead📱,,,,I am not sure of that answer,NEUTRAL,0.7287359238,Equality,NEUTRAL,0.6726326346,UCP pushing separation,NEUTRAL,0.83668226,
2a747754-aec7-4c42-8493-2f5d45cbb9eb,Link,ARF,c2392422-2d31-4391-9431-50637658e0f2,2025-05-05 13:38:50,2025-05-05 13:55:49,Completed,585593,Alberta,Suburban (residential area near a city),All my life,Millennial (born ~1981–1996),,Cultural and linguistic frameworks,,,,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,"I love and connect with my country, as I was lucky enough to grow up during a fantastic time to be Canadian. Although Canada isn't doing great right now; the ideals, feelings and sentiments I share with my fellow Canadians who were born here are reassuring me that Canadian identity is still strong, and that connects me deeply to my country.",POSITIVE,0.7340592742,I'll type my answer instead📱,,,,Fledgling.,NEUTRAL,0.5660573244,Equitable systems,Freedom and autonomy,,,,,,Other,Embracing Traditional Values,POSITIVE,0.7830458879,I'll type my answer instead📱,,,,"Conservative Government, stop election interference, and stop punishing legal firearms owners.",MIXED,0.4732617438,,Political polarization,,,Economic inequality,,,,,,,,,,,,Other,Our government taking care of it's own people before letting newcomers in.,NEGATIVE,0.4716834426,I'll type my answer instead📱,,,,"""Mistakes were made, but we never lost hope.""",NEUTRAL,0.724021554,Deportations.,NEGATIVE,0.7724948525,Immigration,NEUTRAL,0.9507442713,
